cust.id,cust.first_name,cust.last_name,cust.email,cust.gender,cust.ip_address,amt,date,withCreditCard,class
246668,Wernher,Ygou,wygou7h@blogger.com,Male,81.174.107.96,$324.53,5/18/2017,TRUE,C
246668,Wernher,Ygou,wygou7h@blogger.com,Male,81.174.107.96,$109.73,5/25/2017,FALSE,D
246668,Wernher,Ygou,wygou7h@blogger.com,Male,81.174.107.96,$286.70,7/2/2017,FALSE,M
246668,Wernher,Ygou,wygou7h@blogger.com,Male,81.174.107.96,$403.54,7/20/2017,FALSE,G
246668,Wernher,Ygou,wygou7h@blogger.com,Male,81.174.107.96,$25.82,7/13/2017,TRUE,H
246668,Wernher,Ygou,wygou7h@blogger.com,Male,81.174.107.96,$265.21,6/4/2017,TRUE,K
246668,Wernher,Ygou,wygou7h@blogger.com,Male,81.174.107.96,$438.29,5/13/2017,FALSE,F
246668,Wernher,Ygou,wygou7h@blogger.com,Male,81.174.107.96,$66.02,6/15/2017,TRUE,B
246668,Wernher,Ygou,wygou7h@blogger.com,Male,81.174.107.96,$385.83,6/16/2017,TRUE,C
246668,Wernher,Ygou,wygou7h@blogger.com,Male,81.174.107.96,$424.85,6/5/2017,TRUE,G
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$346.18,5/27/2017,TRUE,G
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$400.88,7/7/2017,TRUE,NA
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$465.71,7/15/2017,TRUE,H
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$17.41,6/11/2017,TRUE,A
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$375.15,6/7/2017,TRUE,D
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$111.99,7/6/2017,FALSE,NA
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$199.34,6/25/2017,FALSE,NA
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$212.55,5/10/2017,FALSE,A
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$358.82,6/22/2017,FALSE,I
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$70.50,6/14/2017,TRUE,NA
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$499.63,5/26/2017,TRUE,G
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$474.05,5/28/2017,TRUE,NA
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$376.73,5/7/2017,FALSE,K
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$484.36,5/27/2017,TRUE,G
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$267.44,6/18/2017,FALSE,NA
6983283,Ethelda,Wiltshear,ewiltshear7i@yahoo.co.jp,Female,22.229.212.113,$393.09,5/16/2017,FALSE,H
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$20.35,7/7/2017,TRUE,M
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$297.10,6/19/2017,TRUE,J
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$398.52,7/1/2017,FALSE,E
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$177.71,5/28/2017,FALSE,I
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$340.47,7/5/2017,FALSE,NA
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$114.65,5/1/2017,FALSE,NA
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$434.21,6/4/2017,FALSE,B
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$88.98,6/22/2017,TRUE,F
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$168.35,7/20/2017,TRUE,J
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$190.57,5/12/2017,TRUE,A
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$194.22,7/15/2017,TRUE,A
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$366.50,7/18/2017,FALSE,E
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$234.35,6/12/2017,TRUE,NA
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$330.30,7/16/2017,TRUE,NA
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$285.16,6/23/2017,TRUE,I
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$491.61,6/8/2017,FALSE,C
1042047,Janos,Rozec,jrozec7j@epa.gov,Male,36.210.210.79,$254.54,6/30/2017,FALSE,G
7801918,Pepi,Bichard,pbichard7k@weather.com,Female,205.106.131.92,$103.23,6/1/2017,TRUE,E
7801918,Pepi,Bichard,pbichard7k@weather.com,Female,205.106.131.92,$43.48,6/14/2017,TRUE,G
7801918,Pepi,Bichard,pbichard7k@weather.com,Female,205.106.131.92,$289.22,7/6/2017,TRUE,D
7801918,Pepi,Bichard,pbichard7k@weather.com,Female,205.106.131.92,$441.10,5/7/2017,TRUE,K
7801918,Pepi,Bichard,pbichard7k@weather.com,Female,205.106.131.92,$342.56,7/3/2017,FALSE,C
7801918,Pepi,Bichard,pbichard7k@weather.com,Female,205.106.131.92,$39.61,6/21/2017,FALSE,E
7801918,Pepi,Bichard,pbichard7k@weather.com,Female,205.106.131.92,$179.41,5/25/2017,TRUE,B
7801918,Pepi,Bichard,pbichard7k@weather.com,Female,205.106.131.92,$256.93,6/4/2017,TRUE,E
7801918,Pepi,Bichard,pbichard7k@weather.com,Female,205.106.131.92,$197.36,6/5/2017,FALSE,E
7801918,Pepi,Bichard,pbichard7k@weather.com,Female,205.106.131.92,$460.37,6/4/2017,FALSE,H
3084555,Marge,Fone,mfone7l@vinaora.com,Female,140.171.162.214,$86.73,5/13/2017,TRUE,I
3084555,Marge,Fone,mfone7l@vinaora.com,Female,140.171.162.214,$245.55,5/22/2017,FALSE,A
3084555,Marge,Fone,mfone7l@vinaora.com,Female,140.171.162.214,$13.96,6/8/2017,FALSE,H
3084555,Marge,Fone,mfone7l@vinaora.com,Female,140.171.162.214,$319.93,7/9/2017,FALSE,L
3084555,Marge,Fone,mfone7l@vinaora.com,Female,140.171.162.214,$326.70,5/11/2017,FALSE,NA
3084555,Marge,Fone,mfone7l@vinaora.com,Female,140.171.162.214,$11.47,6/2/2017,FALSE,NA
3084555,Marge,Fone,mfone7l@vinaora.com,Female,140.171.162.214,$445.24,5/29/2017,FALSE,G
4139301,Gabie,MacClay,gmacclay7m@oakley.com,Female,190.166.37.22,$21.38,7/19/2017,TRUE,NA
4139301,Gabie,MacClay,gmacclay7m@oakley.com,Female,190.166.37.22,$173.59,5/18/2017,FALSE,NA
4139301,Gabie,MacClay,gmacclay7m@oakley.com,Female,190.166.37.22,$63.41,7/17/2017,FALSE,A
4139301,Gabie,MacClay,gmacclay7m@oakley.com,Female,190.166.37.22,$377.39,7/7/2017,FALSE,K
4139301,Gabie,MacClay,gmacclay7m@oakley.com,Female,190.166.37.22,$174.42,5/17/2017,TRUE,A
4139301,Gabie,MacClay,gmacclay7m@oakley.com,Female,190.166.37.22,$441.12,7/7/2017,TRUE,G
4139301,Gabie,MacClay,gmacclay7m@oakley.com,Female,190.166.37.22,$85.12,6/20/2017,TRUE,H
4139301,Gabie,MacClay,gmacclay7m@oakley.com,Female,190.166.37.22,$169.59,7/4/2017,TRUE,D
4139301,Gabie,MacClay,gmacclay7m@oakley.com,Female,190.166.37.22,$117.81,5/22/2017,FALSE,NA
4139301,Gabie,MacClay,gmacclay7m@oakley.com,Female,190.166.37.22,$450.91,5/22/2017,FALSE,E
4139301,Gabie,MacClay,gmacclay7m@oakley.com,Female,190.166.37.22,$329.35,7/16/2017,FALSE,E
4278682,Clevey,Fitzsymonds,cfitzsymonds7n@apple.com,Male,138.4.74.4,$395.38,7/2/2017,TRUE,E
4278682,Clevey,Fitzsymonds,cfitzsymonds7n@apple.com,Male,138.4.74.4,$371.94,6/24/2017,TRUE,C
4278682,Clevey,Fitzsymonds,cfitzsymonds7n@apple.com,Male,138.4.74.4,$335.57,6/10/2017,FALSE,G
4278682,Clevey,Fitzsymonds,cfitzsymonds7n@apple.com,Male,138.4.74.4,$262.16,5/4/2017,TRUE,J
4278682,Clevey,Fitzsymonds,cfitzsymonds7n@apple.com,Male,138.4.74.4,$125.04,6/27/2017,TRUE,I
4278682,Clevey,Fitzsymonds,cfitzsymonds7n@apple.com,Male,138.4.74.4,$407.46,6/4/2017,TRUE,NA
4278682,Clevey,Fitzsymonds,cfitzsymonds7n@apple.com,Male,138.4.74.4,$452.67,7/5/2017,TRUE,J
2131785,Briana,Balfe,bbalfe7o@ox.ac.uk,Female,18.64.219.249,$256.53,5/3/2017,TRUE,I
2131785,Briana,Balfe,bbalfe7o@ox.ac.uk,Female,18.64.219.249,$281.35,6/19/2017,TRUE,A
2131785,Briana,Balfe,bbalfe7o@ox.ac.uk,Female,18.64.219.249,$240.14,6/8/2017,FALSE,E
2131785,Briana,Balfe,bbalfe7o@ox.ac.uk,Female,18.64.219.249,$74.06,7/5/2017,FALSE,NA
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$181.57,5/27/2017,FALSE,M
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$139.91,5/23/2017,TRUE,J
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$135.01,6/20/2017,TRUE,J
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$282.20,6/28/2017,FALSE,D
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$399.05,5/31/2017,FALSE,C
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$457.97,5/29/2017,FALSE,M
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$68.43,6/26/2017,TRUE,B
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$317.98,7/9/2017,FALSE,M
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$340.29,5/15/2017,TRUE,J
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$480.89,6/2/2017,TRUE,B
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$472.62,7/16/2017,FALSE,H
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$497.75,6/9/2017,TRUE,NA
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$313.55,7/5/2017,TRUE,I
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$77.45,5/16/2017,TRUE,K
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$466.49,6/25/2017,FALSE,K
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$420.97,5/1/2017,FALSE,E
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$34.77,6/4/2017,TRUE,M
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$47.64,7/6/2017,TRUE,J
9062628,Norene,Langsbury,nlangsbury7p@zimbio.com,Female,235.142.5.225,$246.22,5/20/2017,FALSE,H
7561437,Augy,Hake,ahake7q@addthis.com,Male,42.59.34.230,$337.05,7/13/2017,FALSE,D
7561437,Augy,Hake,ahake7q@addthis.com,Male,42.59.34.230,$75.99,6/22/2017,TRUE,NA
7561437,Augy,Hake,ahake7q@addthis.com,Male,42.59.34.230,$327.91,5/8/2017,FALSE,A
7561437,Augy,Hake,ahake7q@addthis.com,Male,42.59.34.230,$454.69,5/31/2017,TRUE,K
7561437,Augy,Hake,ahake7q@addthis.com,Male,42.59.34.230,$467.78,6/12/2017,TRUE,K
7561437,Augy,Hake,ahake7q@addthis.com,Male,42.59.34.230,$225.06,5/16/2017,TRUE,K
7561437,Augy,Hake,ahake7q@addthis.com,Male,42.59.34.230,$406.03,6/16/2017,TRUE,C
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$186.80,5/26/2017,FALSE,A
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$402.67,7/17/2017,TRUE,M
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$155.65,6/20/2017,TRUE,M
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$64.85,5/28/2017,TRUE,K
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$134.53,6/26/2017,FALSE,G
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$266.92,5/17/2017,TRUE,G
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$69.24,6/17/2017,FALSE,B
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$269.20,6/16/2017,TRUE,M
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$136.63,7/19/2017,TRUE,A
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$348.78,7/17/2017,FALSE,C
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$410.05,7/22/2017,TRUE,I
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$43.34,6/21/2017,FALSE,J
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$498.53,7/4/2017,TRUE,F
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$69.81,7/10/2017,FALSE,NA
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$486.19,5/23/2017,FALSE,NA
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$253.94,7/7/2017,FALSE,D
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$266.90,7/18/2017,TRUE,M
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$291.77,7/2/2017,FALSE,D
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$362.94,7/3/2017,TRUE,C
9290112,Correy,Gilling,cgilling7r@businesswire.com,Male,33.255.149.66,$499.28,5/29/2017,TRUE,G
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$51.32,7/5/2017,TRUE,L
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$440.27,6/29/2017,TRUE,J
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$319.82,5/8/2017,FALSE,G
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$402.10,7/9/2017,FALSE,B
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$154.32,6/30/2017,FALSE,H
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$415.73,6/10/2017,FALSE,J
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$78.03,6/21/2017,FALSE,H
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$462.20,6/2/2017,TRUE,C
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$411.23,6/28/2017,FALSE,M
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$462.30,6/28/2017,FALSE,G
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$231.44,5/7/2017,FALSE,NA
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$460.95,5/2/2017,TRUE,B
6446615,Margarette,Walework,mwalework7s@unc.edu,Female,34.242.228.136,$209.59,6/1/2017,FALSE,B
1738022,Cindra,Allott,callott7t@joomla.org,Female,117.11.114.242,$223.87,5/5/2017,FALSE,C
4867260,Chlo,Dennitts,cdennitts7u@hugedomains.com,Female,199.160.87.83,$76.82,6/10/2017,FALSE,M
4867260,Chlo,Dennitts,cdennitts7u@hugedomains.com,Female,199.160.87.83,$106.26,6/26/2017,FALSE,A
4867260,Chlo,Dennitts,cdennitts7u@hugedomains.com,Female,199.160.87.83,$132.08,6/26/2017,TRUE,F
4867260,Chlo,Dennitts,cdennitts7u@hugedomains.com,Female,199.160.87.83,$300.84,5/21/2017,FALSE,I
4867260,Chlo,Dennitts,cdennitts7u@hugedomains.com,Female,199.160.87.83,$325.60,5/28/2017,FALSE,NA
4867260,Chlo,Dennitts,cdennitts7u@hugedomains.com,Female,199.160.87.83,$373.47,7/23/2017,FALSE,C
4867260,Chlo,Dennitts,cdennitts7u@hugedomains.com,Female,199.160.87.83,$154.67,7/11/2017,FALSE,F
4867260,Chlo,Dennitts,cdennitts7u@hugedomains.com,Female,199.160.87.83,$300.59,5/22/2017,TRUE,K
4867260,Chlo,Dennitts,cdennitts7u@hugedomains.com,Female,199.160.87.83,$111.76,5/15/2017,FALSE,A
4867260,Chlo,Dennitts,cdennitts7u@hugedomains.com,Female,199.160.87.83,$361.51,6/21/2017,FALSE,J
4867260,Chlo,Dennitts,cdennitts7u@hugedomains.com,Female,199.160.87.83,$273.39,5/20/2017,TRUE,C
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$377.11,5/6/2017,TRUE,M
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$222.69,5/13/2017,TRUE,NA
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$164.08,5/29/2017,FALSE,K
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$63.30,5/30/2017,TRUE,A
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$457.93,6/20/2017,TRUE,H
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$245.23,5/15/2017,TRUE,D
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$147.66,6/20/2017,FALSE,M
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$340.62,5/25/2017,TRUE,F
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$233.88,5/22/2017,FALSE,D
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$457.06,7/21/2017,FALSE,NA
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$233.39,6/28/2017,TRUE,H
6969530,Ephrem,Seymer,eseymer7v@upenn.edu,Male,130.212.29.229,$300.33,7/7/2017,TRUE,C
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$470.34,6/18/2017,FALSE,E
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$165.75,7/7/2017,FALSE,L
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$298.92,7/7/2017,FALSE,F
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$494.48,6/10/2017,FALSE,E
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$355.32,5/17/2017,TRUE,NA
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$426.51,7/14/2017,TRUE,I
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$273.39,7/23/2017,FALSE,NA
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$315.56,6/29/2017,FALSE,A
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$275.03,5/22/2017,FALSE,C
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$447.34,5/20/2017,FALSE,J
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$137.92,6/3/2017,FALSE,I
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$149.93,6/14/2017,TRUE,M
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$488.48,5/8/2017,TRUE,L
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$190.48,5/13/2017,TRUE,K
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$198.54,6/2/2017,TRUE,NA
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$199.74,5/24/2017,TRUE,L
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$159.98,5/12/2017,FALSE,G
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$113.20,6/12/2017,TRUE,M
3299845,Austin,Bownes,abownes7w@google.com,Male,217.247.15.88,$175.34,7/4/2017,FALSE,NA
1913368,Rhianon,Giddy,rgiddy7x@goo.ne.jp,Female,162.59.234.23,$202.43,7/19/2017,TRUE,B
1913368,Rhianon,Giddy,rgiddy7x@goo.ne.jp,Female,162.59.234.23,$383.81,5/18/2017,FALSE,K
1913368,Rhianon,Giddy,rgiddy7x@goo.ne.jp,Female,162.59.234.23,$267.64,6/7/2017,FALSE,NA
1913368,Rhianon,Giddy,rgiddy7x@goo.ne.jp,Female,162.59.234.23,$294.27,7/15/2017,TRUE,NA
1913368,Rhianon,Giddy,rgiddy7x@goo.ne.jp,Female,162.59.234.23,$231.48,5/1/2017,TRUE,M
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$376.19,5/6/2017,TRUE,C
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$420.43,6/29/2017,TRUE,A
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$469.77,6/12/2017,FALSE,H
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$100.10,6/6/2017,FALSE,C
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$279.50,5/16/2017,TRUE,C
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$445.60,6/14/2017,TRUE,NA
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$345.92,5/28/2017,TRUE,A
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$152.62,5/25/2017,FALSE,I
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$10.64,5/1/2017,FALSE,D
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$91.88,5/26/2017,FALSE,M
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$142.75,5/31/2017,FALSE,I
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$233.54,5/16/2017,FALSE,H
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$275.91,5/8/2017,FALSE,J
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$9.56,6/6/2017,TRUE,J
3912234,Danika,Kenrat,dkenrat7y@delicious.com,Female,247.193.24.15,$42.43,5/7/2017,FALSE,C
7745679,Dannie,Chastang,dchastang7z@samsung.com,Female,119.151.27.230,$111.89,6/17/2017,FALSE,NA
7745679,Dannie,Chastang,dchastang7z@samsung.com,Female,119.151.27.230,$386.76,7/2/2017,TRUE,J
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$48.97,5/20/2017,TRUE,J
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$313.54,5/1/2017,FALSE,H
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$120.74,6/1/2017,FALSE,M
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$350.36,7/13/2017,TRUE,J
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$133.33,7/23/2017,FALSE,K
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$361.78,6/10/2017,FALSE,L
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$498.10,6/25/2017,TRUE,F
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$401.41,5/14/2017,FALSE,NA
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$135.34,7/14/2017,FALSE,G
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$302.39,5/2/2017,FALSE,D
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$310.39,7/8/2017,TRUE,J
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$98.99,6/6/2017,FALSE,NA
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$498.96,7/4/2017,TRUE,J
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$392.23,6/19/2017,TRUE,NA
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$150.60,6/27/2017,TRUE,NA
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$61.83,5/26/2017,TRUE,C
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$16.51,5/27/2017,FALSE,L
868780,Zollie,Balam,zbalam80@indiegogo.com,Male,60.214.175.152,$478.36,5/5/2017,TRUE,NA
9678858,Rikki,Swett,rswett81@taobao.com,Female,71.244.109.233,$218.31,6/28/2017,TRUE,NA
9678858,Rikki,Swett,rswett81@taobao.com,Female,71.244.109.233,$450.04,6/17/2017,FALSE,M
9678858,Rikki,Swett,rswett81@taobao.com,Female,71.244.109.233,$372.79,6/6/2017,TRUE,L
9678858,Rikki,Swett,rswett81@taobao.com,Female,71.244.109.233,$201.91,7/5/2017,TRUE,L
9678858,Rikki,Swett,rswett81@taobao.com,Female,71.244.109.233,$96.45,5/22/2017,TRUE,NA
9678858,Rikki,Swett,rswett81@taobao.com,Female,71.244.109.233,$116.21,5/6/2017,TRUE,D
1814136,Calv,Wellum,cwellum82@cmu.edu,Male,176.163.194.212,$261.99,5/9/2017,FALSE,NA
1814136,Calv,Wellum,cwellum82@cmu.edu,Male,176.163.194.212,$90.34,5/12/2017,FALSE,D
1814136,Calv,Wellum,cwellum82@cmu.edu,Male,176.163.194.212,$403.62,5/14/2017,FALSE,NA
1814136,Calv,Wellum,cwellum82@cmu.edu,Male,176.163.194.212,$83.19,7/23/2017,FALSE,J
1814136,Calv,Wellum,cwellum82@cmu.edu,Male,176.163.194.212,$435.03,5/24/2017,TRUE,C
1814136,Calv,Wellum,cwellum82@cmu.edu,Male,176.163.194.212,$493.44,7/22/2017,TRUE,G
1814136,Calv,Wellum,cwellum82@cmu.edu,Male,176.163.194.212,$115.73,7/2/2017,FALSE,C
1814136,Calv,Wellum,cwellum82@cmu.edu,Male,176.163.194.212,$245.99,5/15/2017,TRUE,G
1814136,Calv,Wellum,cwellum82@cmu.edu,Male,176.163.194.212,$259.55,6/8/2017,TRUE,L
1814136,Calv,Wellum,cwellum82@cmu.edu,Male,176.163.194.212,$373.95,6/29/2017,FALSE,J
1814136,Calv,Wellum,cwellum82@cmu.edu,Male,176.163.194.212,$374.08,6/23/2017,TRUE,K
